RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
1275,1275,17060201,Salmon River,1036.87717089,16.4,25.6,17003,26541.2,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1276,1276,17060201,Salmon River,1010.35289427,16.42,25.62,16592.9,25889.8,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1277,1277,17060201,Salmon River,632.122497365,15.7,24.5,9933.8,15501.8,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1278,1278,17060201,Salmon River,1007.93771286,15.7,24.5,15827.7,24699.3,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1279,1279,17060201,Salmon River,982.395662655,15.7,24.62,15431.3,24198.6,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1280,1280,17060201,Salmon River,1020.41116467,15.72,24.7,16041.9,25205.7,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1281,1281,17060201,Salmon River,1030.92796904,15.8,24.7,16287.9,25462.7,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1282,1282,17060201,Salmon River,497.988031059,15.65,24.4,7797.6,12157.3,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1283,1283,17060201,Salmon River,1085.71548877,19.8,30.63,21499,33258.4,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1284,1284,17060201,Salmon River,1045.59540944,20.06,30.7,20971.1,32094.3,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1285,1285,17060201,Salmon River,1038.81036152,19.9,30.7,20670.3,31888.3,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1286,1286,17060201,Salmon River,749.179700576,19.1,29.6,14311.3,22178.8,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1287,1287,17060201,Salmon River,997.015617783,19.12,29.44,19069.5,29362.2,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1288,1288,17060201,Salmon River,992.833212345,19.34,29.64,19208.9,29439.1,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1289,1289,17060201,Salmon River,1261.63402413,19.02,29.43,23997.8,37132.2,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1290,1290,17060201,Salmon River,1034.25328247,19.1,29.5,19753,30508.5,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1291,1291,17060201,Salmon River,1023.4672354,19.1,29.5,19549.3,30193.9,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1292,1292,17060201,Salmon River,1166.0829551,19.9,30.8,23204.8,35915,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1293,1293,17060201,Salmon River,1018.63212904,19.9,30.8,20273.1,31377.5,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1294,1294,17060201,Salmon River,1025.38763241,19.96,30.8,20467.7,31583.5,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1295,1295,17060201,Salmon River,1042.2155097,20,30.65,20841.6,31939.8,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1296,1296,17060201,Salmon River,982.67186544,19.92,30.7,19585.1,30183.8,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1297,1297,17060201,Salmon River,1005.26241764,19.8,30.7,19909.7,30870,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1298,1298,17060201,Salmon River,854.805056211,19.9,30.73,17017.6,26279,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1299,1299,17060201,Salmon River,1029.51916514,19.9,30.72,20487.4,31626.8,0,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1526,1526,17060203,Salmon River,308.573208568,43.25,65.1,13350,20094.4,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1541,1541,17060203,Sheep Creek,560.906281587,3.9,7.2,2187,4037.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1542,1542,17060203,Sheep Creek,1049.89831479,4.06,7.36,4261,7724.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1543,1543,17060203,Sheep Creek,1027.23005363,4.17,7.48,4283.3,7683.2,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1544,1544,17060203,Sheep Creek,996.202132145,4.22,7.44,4205.6,7414.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1545,1545,17060203,Sheep Creek,992.292874861,4.15,7.5,4119.9,7445.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1546,1546,17060203,Sheep Creek,978.950549477,4.18,7.54,4094.8,7386.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1547,1547,17060203,Sheep Creek,1167.85208138,4.26,7.88,4973,9198.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1548,1548,17060203,Sheep Creek,1045.27766715,4.3,7.8,4493.3,8150.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1549,1549,17060203,Sheep Creek,1052.6217471,4.42,7.88,4650.7,8291.2,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1550,1550,17060203,Sheep Creek,1049.97616996,4.5,8.1,4723.1,8501.6,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1551,1551,17060203,Sheep Creek,1021.2815481,4.5,8.1,4595.9,8272.6,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
1554,1554,17060201,Slate Creek,823.112908332,4.42,7.75,3640.8,6383.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1555,1555,17060201,Slate Creek,527.772098348,4.4,7.8,2323.5,4118.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1556,1556,17060201,Slate Creek,566.212612001,4.4,7.9,2493.4,4476.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1557,1557,17060201,Slate Creek,995.448392172,4.4,7.8,4381.6,7767.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1558,1558,17060201,Slate Creek,990.526434633,4.44,7.8,4399.8,7729.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1559,1559,17060201,Slate Creek,975.222153984,4.4,7.72,4293.5,7533.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1560,1560,17060201,Slate Creek,959.262873472,4.24,7.6,4070.5,7296.2,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1561,1561,17060201,Slate Creek,1177.76168738,3.97,7.22,4678.5,8508.5,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
1562,1562,17060201,Slate Creek,546.474976463,3.7,6.8,2023.5,3718.9,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
1574,1574,17060201,South Fork East Fork Salmon River,948.758003679,4.22,6.48,4006.9,6152.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1575,1575,17060201,South Fork East Fork Salmon River,949.094421067,4.4,6.76,4179.3,6421,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1576,1576,17060201,South Fork East Fork Salmon River,952.763789422,4.4,7,4195.4,6674.4,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1577,1577,17060201,South Fork East Fork Salmon River,965.812465994,4.4,7.1,4252.3,6861.7,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Straight Forward - Quick Return
1585,1585,17060203,Spring Creek,1028.0086685,2.5,5.22,2569.8,5365.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1586,1586,17060203,Spring Creek,840.153966994,3.05,5.85,2565.1,4919.9,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1587,1587,17060203,Spring Creek,983.505463864,3.1,5.9,3050.7,5806.2,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1588,1588,17060203,Spring Creek,978.462136813,3.1,5.95,3035.3,5825.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
1589,1589,17060203,Spring Creek,960.844677084,3.1,6,2981.5,5770.7,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1592,1592,17060201,Squaw Creek,670.649504851,5.72,9.7,3839.1,6510.3,1,1,Conf_Floodplain,CF,poor,intact,poor,good,Straight Forward - Quick Return
1593,1593,17060201,Squaw Creek,959.929678746,5.8,9.72,5572.1,9338.1,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1594,1594,17060201,Squaw Creek,961.120683122,5.58,9.76,5367.3,9388,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1595,1595,17060201,Squaw Creek,980.373884978,5.58,9.62,5473.5,9436.5,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
1596,1596,17060201,Squaw Creek,969.466209881,5.6,9.7,5432.8,9410.3,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
1597,1597,17060201,Squaw Creek,961.185729602,5.6,9.7,5386.9,9330.9,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1598,1598,17060201,Squaw Creek,962.714154745,5.6,9.7,5395.3,9345.5,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1599,1599,17060201,Squaw Creek,504.009245446,5.3,9.07,2673.4,4575.1,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1600,1600,17060201,Squaw Creek,632.486369599,5.3,8.83,3355.3,5590.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1601,1601,17060201,Squaw Creek,498.605989945,5.3,8.9,2645.2,4441.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1602,1602,17060201,Squaw Creek,949.73106331,5.38,9.02,5114.4,8574.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1603,1603,17060201,Squaw Creek,957.791295053,5.44,9.24,5214.8,8857.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
1604,1604,17060201,Squaw Creek,954.007446597,5.5,9.3,5251.7,8880.2,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
1605,1605,17060201,Squaw Creek,958.61102391,5.5,9.3,5276.7,8922.5,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1606,1606,17060201,Squaw Creek,775.740104023,4.9,8.53,3804.3,6622.5,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1607,1607,17060201,Squaw Creek,342.460325508,4.2,7.5,1439.5,2570.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1608,1608,17060201,Squaw Creek,946.098466558,4.2,7.6,3977.7,7197.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1609,1609,17060201,Squaw Creek,965.023714134,4.2,7.62,4056.2,7359.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1610,1610,17060201,Squaw Creek,1104.18375789,4.5,7.97,4972.8,8807.4,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1611,1611,17060201,Squaw Creek,625.701075344,4.4,7.8,2754.9,4883.7,1,1,Margin_Controlled,MC,good,intact,good,intact,Strategic - Long-Term Investment
1612,1612,17060201,Squaw Creek,445.993073123,3.9,7.1,1740.9,3169.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1613,1613,17060201,Squaw Creek,951.063511737,3.17,6.05,3017.7,5759.4,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1614,1614,17060203,Squaw Creek,331.266014767,2.55,5.4,845,1789.4,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1615,1615,17060203,Squaw Creek,977.884187325,2.54,5.2,2485.5,5088.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1616,1616,17060203,Squaw Creek,959.783634329,2.65,5.25,2546,5043.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1617,1617,17060203,Squaw Creek,952.006257114,2.7,5.3,2573.3,5051.3,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1618,1618,17060203,Squaw Creek,963.600098313,2.8,5.4,2700.6,5208.3,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1619,1619,17060203,Squaw Creek,956.515033345,2.83,5.5,2709.8,5266.4,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1620,1620,17060203,Squaw Creek,960.2483031,2.9,5.62,2787.5,5401.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1621,1621,17060203,Squaw Creek,1013.00593895,2.98,5.78,3019.2,5856,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
1622,1622,17060203,Squaw Creek,1036.68619613,3,5.8,3109.4,6011.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
1623,1623,17060203,Squaw Creek,1021.62378489,3,5.8,3064.9,5925.5,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1624,1624,17060201,Stanley Creek,1036.8841802,1.93,4.23,2000.9,4385.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1625,1625,17060201,Stanley Creek,1034.84157477,2.08,4.46,2152.2,4614.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1626,1626,17060201,Stanley Creek,719.860720644,2.23,4.7,1605.4,3383.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1627,1627,17060201,Stanley Creek,1022.73127835,2.45,4.95,2505.7,5062.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1628,1628,17060201,Stanley Creek,1015.97063686,2.62,5.24,2662.1,5324.2,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1635,1635,17060201,Stanley Lake Creek,1016.36074111,4.1,6.7,4167.4,6810.2,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
1636,1636,17060201,Stanley Lake Creek,983.701917147,4,6.7,3936.6,6593.8,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
1637,1637,17060201,Stanley Lake Creek,1021.16059714,3.7,6.8,3778.4,6944.1,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
1638,1638,17060201,Stanley Lake Creek,1021.78530625,3.7,6.8,3780.7,6948.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1639,1639,17060201,Stanley Lake Creek,1018.98882926,3.7,6.82,3770.5,6949.9,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
1651,1651,17060201,Taylor Creek,1188.83480798,2.12,4.47,2520.9,5315.4,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1652,1652,17060201,Taylor Creek,1050.74457849,2.2,4.38,2311.4,4601.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1653,1653,17060201,Taylor Creek,1036.03478425,2.16,4.46,2237.9,4620.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1654,1654,17060201,Thompson Creek,900.195191163,3.46,6.24,3117.6,5622.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1655,1655,17060201,Thompson Creek,964.080391286,3.55,6.38,3425.1,6155.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1656,1656,17060201,Thompson Creek,1040.89801463,3.48,6.42,3621.9,6681.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1657,1657,17060201,Thompson Creek,1027.78872169,3.5,6.56,3597.3,6742.4,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1658,1658,17060201,Thompson Creek,1015.41947275,3.58,6.68,3635.8,6784,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1659,1659,17060201,Thompson Creek,1047.69698156,3.7,6.92,3875.8,7248.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1660,1660,17060201,Thompson Creek,1005.91856461,3.62,7.06,3642.4,7103.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1661,1661,17060201,Thompson Creek,952.701023958,3.6,6.78,3432.8,6465.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1662,1662,17060201,Thompson Creek,957.675344149,3.62,6.8,3469.7,6517.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1663,1663,17060201,Thompson Creek,946.445361506,3.7,6.8,3505.3,6442.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1664,1664,17060201,Thompson Creek,956.861172464,3.7,6.8,3543.3,6512.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1668,1668,17060201,Thompson Creek,957.238581885,3.1,5.82,2969.9,5575.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1679,1679,17060203,Trail Creek,1027.43256605,2.3,4.78,2362.9,4910.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1680,1680,17060203,Trail Creek,1049.49956976,2.38,4.9,2496.9,5140.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
1681,1681,17060203,Trail Creek,1037.3318492,2.4,4.98,2489.1,5164.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
1682,1682,17060201,Trap Creek,974.009053622,2.76,5.26,2689.8,5126.2,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
1683,1683,17060201,Trap Creek,981.031984341,2.8,5.35,2748.2,5251,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
1684,1684,17060201,Trap Creek,1031.96068624,2.88,5.4,2971.7,5572,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1685,1685,17060201,Trap Creek,1003.16783266,2.9,5.44,2909.8,5458.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1686,1686,17060201,Trap Creek,983.333674948,2.9,5.47,2853,5381.3,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1697,1697,17060203,Twin Creek,1033.44821382,3.44,6,3554.5,6199.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1698,1698,17060203,Twin Creek,1010.15090052,3.64,6.28,3677.6,6344.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1699,1699,17060203,Twin Creek,1023.7269762,3.78,6.46,3869.7,6613.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1700,1700,17060203,Twin Creek,1048.07988899,3.57,6.55,3740.3,6862.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1701,1701,17060203,Twin Creek,1047.77147118,3.6,6.6,3770.7,6912.9,1,1,Conf_Floodplain,CF,poor,intact,poor,moderate,Strategic - Long-Term Investment
1702,1702,17060201,Valley Creek,875.342871521,8.06,13.16,7056.9,11522.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1703,1703,17060201,Valley Creek,1008.76438615,8,13.2,8071.5,13318,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1704,1704,17060201,Valley Creek,1015.37986723,8,13.2,8123.9,13404.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1705,1705,17060201,Valley Creek,1047.33686926,8,13.2,8376.8,13821.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1706,1706,17060201,Valley Creek,1022.87551518,8,13.2,8183.2,13502.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1707,1707,17060201,Valley Creek,252.182817012,7.8,12.8,1968.9,3231,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
1708,1708,17060201,Valley Creek,505.524909106,7.8,12.8,3945.6,6474.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1709,1709,17060201,Valley Creek,975.552815207,7.8,12.88,7613.5,12572,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1710,1710,17060201,Valley Creek,1121.86344559,7.88,12.96,8843.8,14545.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1711,1711,17060201,Valley Creek,800.568131294,8.78,14.1,7028.3,11286.9,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1712,1712,17060201,Valley Creek,971.036612609,8.6,14.1,8356,13699.9,1,1,Wandering_Gravel,WA,poor,intact,poor,good,Straight Forward - Quick Return
1713,1713,17060201,Valley Creek,884.468171635,8.32,13.6,7361.1,12032.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1714,1714,17060201,Valley Creek,760.666578642,6.6,11.13,5022.7,8470,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1715,1715,17060201,Valley Creek,993.077669195,6.64,11.18,6596.3,11106.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1716,1716,17060201,Valley Creek,989.598779745,6.7,11.3,6632.9,11186.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1717,1717,17060201,Valley Creek,995.17284624,6.7,11.3,6669.8,11249.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1718,1718,17060201,Valley Creek,986.705281514,6.78,11.38,6692.7,11233.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1719,1719,17060201,Valley Creek,979.489753017,6.8,11.4,6663.9,11171.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1720,1720,17060201,Valley Creek,979.96970764,6.86,11.5,6726,11275.3,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
1721,1721,17060201,Valley Creek,796.470590817,6.3,10.82,5018.5,8619.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
1722,1722,17060201,Valley Creek,723.131177128,5.5,9.47,3978.8,6850.8,1,1,Wandering_Gravel,WA,poor,intact,poor,good,Straight Forward - Quick Return
1723,1723,17060201,Valley Creek,997.026817956,5.5,9.47,5485.3,9444.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
