RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
1358,1358,17060201,Salmon River,975.7530541,28.76,43.8,28081.5,42766.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1359,1359,17060201,Salmon River,1197.985483,28.8,43.9,34504.2,52594.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1360,1360,17060201,Salmon River,987.6503918,29.35,44.72,29002.2,44190.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1361,1361,17060203,Salmon River,1004.357294,32.1,48.8,32265.2,49051.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1362,1362,17060203,Salmon River,980.5018538,32.1,48.8,31493.4,47877.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1363,1363,17060203,Salmon River,980.1566174,32.1,48.8,31482.6,47861.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1364,1364,17060203,Salmon River,1046.688203,32.1,48.88,33589.9,51148.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1365,1365,17060203,Salmon River,990.8989629,32.2,48.9,31921.8,48477.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1366,1366,17060203,Salmon River,1037.632716,32.2,48.9,33406.7,50732.5,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1367,1367,17060203,Salmon River,950.1631911,32.2,48.9,30627.9,46512.6,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1368,1368,17060203,Salmon River,958.9742394,32.24,48.94,30946.2,46976,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1369,1369,17060203,Salmon River,1124.668226,32.3,49.08,36354.9,55241.5,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1370,1370,17060203,Salmon River,1010.039242,32.3,49.1,32631.6,49604.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1371,1371,17060203,Salmon River,992.9923571,32.3,49.1,32088.1,48777.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1372,1372,17060203,Salmon River,972.0376565,32.3,49.1,31420.6,47763.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1373,1373,17060203,Salmon River,950.1614291,32.3,49.1,30723.6,46703.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1374,1374,17060203,Salmon River,1014.421861,32.3,49.1,32771.1,49816.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1375,1375,17060203,Salmon River,1024.670513,32.3,49.1,33097.7,50312.6,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1376,1376,17060203,Salmon River,963.0466499,32.3,49.1,31134.2,47327.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1377,1377,17060203,Salmon River,963.5946199,32.38,49.2,31228.7,47450.6,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1378,1378,17060203,Salmon River,343.0907594,32.7,49.6,11225.8,17027.6,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1379,1379,17060203,Salmon River,980.3372676,32.7,49.6,32077.2,48655.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1380,1380,17060203,Salmon River,984.8299788,32.7,49.6,32222.3,48875.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1381,1381,17060203,Salmon River,413.2919081,32.7,49.7,13512.5,20537.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1382,1382,17060203,Salmon River,1008.538822,32.7,49.7,32986.9,50136.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1383,1383,17060203,Salmon River,974.7034174,32.77,49.85,31964.2,48624.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1384,1384,17060203,Salmon River,979.1740708,32.88,49.9,32216.7,48893.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1385,1385,17060203,Salmon River,980.3641475,32.9,49.9,32274.9,48951.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1386,1386,17060203,Salmon River,941.448602,32.9,49.9,31012.4,47037,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1387,1387,17060203,Salmon River,946.2861198,32.9,49.9,31169.3,47275.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1388,1388,17060203,Salmon River,949.1864777,32.9,49.84,31263.2,47360.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1389,1389,17060203,Salmon River,974.4340956,32.98,49.8,32160.2,48562.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1390,1390,17060203,Salmon River,962.1918306,32.86,49.8,31646.7,47961.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1391,1391,17060203,Salmon River,1013.393056,33.3,50.5,33765.8,51206.3,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1392,1392,17060203,Salmon River,989.8425578,33.3,50.5,32978.4,50012.3,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1393,1393,17060203,Salmon River,943.5998601,33.3,50.58,31460.5,47786,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1394,1394,17060203,Salmon River,1077.759152,33.3,50.5,35889.3,54426.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1395,1395,17060203,Salmon River,985.5266949,33.3,50.5,32836.6,49797.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1396,1396,17060203,Salmon River,1023.425588,33.3,50.5,34080.8,51684.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1397,1397,17060203,Salmon River,978.8929307,33.3,50.5,32618.3,49466.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1398,1398,17060203,Salmon River,964.5838946,33.3,50.5,32149,48754.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1399,1399,17060203,Salmon River,342.4145261,33.2,50.4,11370.3,17260.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1400,1400,17060203,Salmon River,985.2539092,33.2,50.38,32728.9,49665.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1401,1401,17060203,Salmon River,359.9183728,32.9,49.9,11851.5,17975.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1402,1402,17060203,Salmon River,971.6288197,32.9,50,31991.3,48619,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1403,1403,17060203,Salmon River,920.1382514,33.4,50.6,30767.4,46611.7,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1404,1404,17060203,Salmon River,975.9605439,33.4,50.6,32620.4,49418.9,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1405,1405,17060203,Salmon River,1007.227682,33.4,50.67,33649.9,51049.1,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1406,1406,17060203,Salmon River,988.8339364,33.4,50.7,33044,50159.6,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1407,1407,17060203,Salmon River,986.8692952,33.4,50.7,32979.6,50061.8,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1408,1408,17060203,Salmon River,993.3405037,33.4,50.7,33192.8,50385.5,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1409,1409,17060203,Salmon River,981.8047137,33.4,50.7,32812.8,49808.7,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1410,1410,17060203,Salmon River,958.7157382,33.45,50.7,32100.8,48655,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1411,1411,17060203,Salmon River,962.9889405,33.5,50.7,32289.9,48868.6,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1412,1412,17060203,Salmon River,1017.793651,33.5,50.8,34099.2,51708.7,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1413,1413,17060203,Salmon River,961.1675394,33.5,50.8,32229.8,48873.9,1,1,Conf_Bedrock,CB,moderate,intact,moderate,moderate,NA
1414,1414,17060203,Salmon River,598.3049774,33.7,51.1,20176.5,30594,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1415,1415,17060203,Salmon River,1030.590029,33.7,51.1,34728,52658.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1416,1416,17060203,Salmon River,970.911167,33.7,51.1,32746,49653.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1417,1417,17060203,Salmon River,963.7182816,33.7,51.1,32507,49291,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1418,1418,17060203,Salmon River,976.1379587,33.7,51.1,32919.3,49916.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1419,1419,17060203,Salmon River,946.9469712,33.7,51.2,31950.4,48541.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1420,1420,17060203,Salmon River,960.0230867,33.72,51.2,32403.6,49201.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1421,1421,17060203,Salmon River,988.9798636,33.7,51.2,33345.9,50662,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1422,1422,17060203,Salmon River,982.4053902,33.7,51.2,33127.7,50330.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1423,1423,17060203,Salmon River,218.5393818,33.6,50.9,7352.2,11137.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1424,1424,17060203,Salmon River,1247.337117,33.8,51.2,42173.3,63883.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1425,1425,17060203,Salmon River,951.5764829,28.77,43.75,27407.6,41678.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1426,1426,17060203,Salmon River,962.9451258,33.8,51.3,32577.9,49445.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1427,1427,17060203,Salmon River,946.2943872,33.82,51.3,32042.6,48603.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1428,1428,17060203,Salmon River,986.3329773,33.9,51.38,33455.4,50706.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1429,1429,17060203,Salmon River,973.1494057,33.9,51.4,33015.3,50058.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1430,1430,17060203,Salmon River,968.4266065,33.96,51.46,32915.6,49877.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1431,1431,17060203,Salmon River,584.6947688,34.07,51.5,19938.8,30139.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1432,1432,17060203,Salmon River,947.6852831,34.08,51.5,32335.8,48864.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1433,1433,17060203,Salmon River,961.1684889,34,51.5,32711.3,49548,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1434,1434,17060203,Salmon River,954.343838,34.03,51.5,32511.5,49202,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1435,1435,17060203,Salmon River,945.1126804,34.1,51.5,32268.4,48733.8,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1436,1436,17060203,Salmon River,960.5985977,34.1,51.52,32788.5,49538.6,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1437,1437,17060203,Salmon River,978.1643197,34.08,51.6,33359,50508.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1438,1438,17060203,Salmon River,1015.484308,34.04,51.64,34571.1,52445.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1548,1548,17060203,Sheep Creek,1045.277667,4.3,7.8,4493.3,8150.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1549,1549,17060203,Sheep Creek,1052.621747,4.42,7.88,4650.7,8291.2,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1550,1550,17060203,Sheep Creek,1049.97617,4.5,8.1,4723.1,8501.6,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1551,1551,17060203,Sheep Creek,1021.281548,4.5,8.1,4595.9,8272.6,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
1554,1554,17060201,Slate Creek,823.1129083,4.42,7.75,3640.8,6383.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1555,1555,17060201,Slate Creek,527.7720983,4.4,7.8,2323.5,4118.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1556,1556,17060201,Slate Creek,566.212612,4.4,7.9,2493.4,4476.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
1557,1557,17060201,Slate Creek,995.4483922,4.4,7.8,4381.6,7767.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1558,1558,17060201,Slate Creek,990.5264346,4.44,7.8,4399.8,7729.4,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
1559,1559,17060201,Slate Creek,975.222154,4.4,7.72,4293.5,7533.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1560,1560,17060201,Slate Creek,959.2628735,4.24,7.6,4070.5,7296.2,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1561,1561,17060201,Slate Creek,1177.761687,3.97,7.22,4678.5,8508.5,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
1562,1562,17060201,Slate Creek,546.4749765,3.7,6.8,2023.5,3718.9,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
1574,1574,17060201,South Fork East Fork Salmon River,948.7580037,4.22,6.48,4006.9,6152.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1575,1575,17060201,South Fork East Fork Salmon River,949.0944211,4.4,6.76,4179.3,6421,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1576,1576,17060201,South Fork East Fork Salmon River,952.7637894,4.4,7,4195.4,6674.4,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Strategic - Long-Term Investment
1577,1577,17060201,South Fork East Fork Salmon River,965.812466,4.4,7.1,4252.3,6861.7,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Straight Forward - Quick Return
1592,1592,17060201,Squaw Creek,670.6495049,5.72,9.7,3839.1,6510.3,1,1,Conf_Floodplain,CF,poor,intact,poor,good,Straight Forward - Quick Return
1593,1593,17060201,Squaw Creek,959.9296787,5.8,9.72,5572.1,9338.1,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1594,1594,17060201,Squaw Creek,961.1206831,5.58,9.76,5367.3,9388,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1595,1595,17060201,Squaw Creek,980.373885,5.58,9.62,5473.5,9436.5,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
1596,1596,17060201,Squaw Creek,969.4662099,5.6,9.7,5432.8,9410.3,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
1597,1597,17060201,Squaw Creek,961.1857296,5.6,9.7,5386.9,9330.9,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1598,1598,17060201,Squaw Creek,962.7141547,5.6,9.7,5395.3,9345.5,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1599,1599,17060201,Squaw Creek,504.0092454,5.3,9.07,2673.4,4575.1,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1600,1600,17060201,Squaw Creek,632.4863696,5.3,8.83,3355.3,5590.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1601,1601,17060201,Squaw Creek,498.6059899,5.3,8.9,2645.2,4441.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1602,1602,17060201,Squaw Creek,949.7310633,5.38,9.02,5114.4,8574.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
1603,1603,17060201,Squaw Creek,957.7912951,5.44,9.24,5214.8,8857.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
1604,1604,17060201,Squaw Creek,954.0074466,5.5,9.3,5251.7,8880.2,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
1605,1605,17060201,Squaw Creek,958.6110239,5.5,9.3,5276.7,8922.5,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
1606,1606,17060201,Squaw Creek,775.740104,4.9,8.53,3804.3,6622.5,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1607,1607,17060201,Squaw Creek,342.4603255,4.2,7.5,1439.5,2570.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1608,1608,17060201,Squaw Creek,946.0984666,4.2,7.6,3977.7,7197.7,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1609,1609,17060201,Squaw Creek,965.0237141,4.2,7.62,4056.2,7359.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1610,1610,17060201,Squaw Creek,1104.183758,4.5,7.97,4972.8,8807.4,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1611,1611,17060201,Squaw Creek,625.7010753,4.4,7.8,2754.9,4883.7,1,1,Margin_Controlled,MC,good,intact,good,intact,Strategic - Long-Term Investment
1612,1612,17060201,Squaw Creek,445.9930731,3.9,7.1,1740.9,3169.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1613,1613,17060201,Squaw Creek,951.0635117,3.17,6.05,3017.7,5759.4,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1624,1624,17060201,Stanley Creek,1036.88418,1.93,4.23,2000.9,4385.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1625,1625,17060201,Stanley Creek,1034.841575,2.08,4.46,2152.2,4614.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1626,1626,17060201,Stanley Creek,719.8607206,2.23,4.7,1605.4,3383.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
1627,1627,17060201,Stanley Creek,1022.731278,2.45,4.95,2505.7,5062.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1628,1628,17060201,Stanley Creek,1015.970637,2.62,5.24,2662.1,5324.2,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1635,1635,17060201,Stanley Lake Creek,1016.360741,4.1,6.7,4167.4,6810.2,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
1636,1636,17060201,Stanley Lake Creek,983.7019171,4,6.7,3936.6,6593.8,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
1637,1637,17060201,Stanley Lake Creek,1021.160597,3.7,6.8,3778.4,6944.1,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
1638,1638,17060201,Stanley Lake Creek,1021.785306,3.7,6.8,3780.7,6948.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
1639,1639,17060201,Stanley Lake Creek,1018.988829,3.7,6.82,3770.5,6949.9,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
1651,1651,17060201,Taylor Creek,1188.834808,2.12,4.47,2520.9,5315.4,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1652,1652,17060201,Taylor Creek,1050.744578,2.2,4.38,2311.4,4601.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1653,1653,17060201,Taylor Creek,1036.034784,2.16,4.46,2237.9,4620.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1654,1654,17060201,Thompson Creek,900.1951912,3.46,6.24,3117.6,5622.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1655,1655,17060201,Thompson Creek,964.0803913,3.55,6.38,3425.1,6155.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1656,1656,17060201,Thompson Creek,1040.898015,3.48,6.42,3621.9,6681.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1657,1657,17060201,Thompson Creek,1027.788722,3.5,6.56,3597.3,6742.4,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1658,1658,17060201,Thompson Creek,1015.419473,3.58,6.68,3635.8,6784,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1659,1659,17060201,Thompson Creek,1047.696982,3.7,6.92,3875.8,7248.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
1660,1660,17060201,Thompson Creek,1005.918565,3.62,7.06,3642.4,7103.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1661,1661,17060201,Thompson Creek,952.701024,3.6,6.78,3432.8,6465.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1662,1662,17060201,Thompson Creek,957.6753441,3.62,6.8,3469.7,6517.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1663,1663,17060201,Thompson Creek,946.4453615,3.7,6.8,3505.3,6442.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1664,1664,17060201,Thompson Creek,956.8611725,3.7,6.8,3543.3,6512.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
1667,1667,17060201,Thompson Creek,980.8800051,3.1,5.95,3042.4,5839.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1668,1668,17060201,Thompson Creek,957.2385819,3.1,5.82,2969.9,5575.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
1682,1682,17060201,Trap Creek,974.0090536,2.76,5.26,2689.8,5126.2,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
1683,1683,17060201,Trap Creek,981.0319843,2.8,5.35,2748.2,5251,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
1684,1684,17060201,Trap Creek,1031.960686,2.88,5.4,2971.7,5572,1,1,Margin_Controlled,MC,good,intact,good,good,NA
1685,1685,17060201,Trap Creek,1003.167833,2.9,5.44,2909.8,5458.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
1686,1686,17060201,Trap Creek,983.3336749,2.9,5.47,2853,5381.3,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
1699,1699,17060203,Twin Creek,1023.726976,3.78,6.46,3869.7,6613.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
1700,1700,17060203,Twin Creek,1048.079889,3.57,6.55,3740.3,6862.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
1701,1701,17060203,Twin Creek,1047.771471,3.6,6.6,3770.7,6912.9,1,1,Conf_Floodplain,CF,poor,intact,poor,moderate,Strategic - Long-Term Investment
